rel_path,best_iou,picked_pred_cls,picked_gt_cls,score_top1p,score_top5p,score_top10p,score_top50p,score_top100p,AUC_topK
camera0_14_image000191.jpg,0.9565188160747601,14,14,1.0,1.0,1.0,1.0,0.8812640199797961,0.9700161666615648
camera0_14_image000201.jpg,0.9430711504424779,14,14,1.0,1.0,1.0,1.0,0.8775397185104411,0.9690756864925356
camera0_14_image000211.jpg,0.6925346535821979,14,14,1.0,1.0,1.0,0.9627838908800774,0.7514424631125766,0.9203165319941202
camera0_14_image000221.jpg,0.9412388405932938,14,14,1.0,1.0,1.0,1.0,0.8751952524853077,0.968483649617502
camera0_14_image000231.jpg,0.9307428365037322,14,14,1.0,1.0,1.0,0.9999671203833101,0.8668624376471689,0.9663644581659413
camera0_14_image000241.jpg,0.9500669763730156,14,14,1.0,1.0,1.0,1.0,0.8770991585529917,0.9689644339780281
camera0_14_image000251.jpg,0.959859130744278,14,14,1.0,1.0,1.0,1.0,0.8897553893946941,0.972160451867347
camera0_14_image000261.jpg,0.9555217164026455,14,14,1.0,1.0,1.0,1.0,0.8707919979355666,0.9673717166503957
camera0_14_image000271.jpg,0.761058919947711,14,14,1.0,1.0,1.0,0.987988780353228,0.8101695209767902,0.946603365053687
camera0_14_image000281.jpg,0.9532771475534885,14,14,1.0,1.0,1.0,1.0,0.880700974247965,0.9698739833959508
camera0_14_image000291.jpg,0.9367747849092765,14,14,1.0,1.0,1.0,1.0,0.8576572611763361,0.9640548639334182
camera0_14_image000301.jpg,0.9315919115948262,14,14,1.0,1.0,1.0,1.0,0.8689577331034075,0.9669085184604563
camera0_14_image000321.jpg,0.927750520868338,14,14,1.0,1.0,1.0,1.0,0.8717148089911236,0.9676047497452333
camera0_14_image000331.jpg,0.9457053467633084,14,14,1.0,1.0,1.0,1.0,0.8556019632047354,0.9635358492941252
camera0_14_image000341.jpg,0.9233536662253325,14,14,1.0,1.0,1.0,1.0,0.8518387334348281,0.9625855387461688
camera0_14_image000351.jpg,0.9464057039466618,14,14,1.0,1.0,1.0,1.0,0.8787918149175208,0.9693918724539193
camera0_14_image000361.jpg,0.9421723797904167,14,14,1.0,1.0,1.0,1.0,0.8580756192632406,0.9641605099149597
camera0_14_image000371.jpg,0.9292639750890439,14,14,1.0,1.0,1.0,1.0,0.8668334431757928,0.9663720816100486
camera0_14_image000381.jpg,0.9332548251649554,14,14,1.0,1.0,1.0,1.0,0.8445548490819551,0.9607461740105947
camera0_14_image000391.jpg,0.9649497061482821,14,14,1.0,1.0,1.0,1.0,0.854575176273876,0.9632765596651202
camera0_14_image000401.jpg,0.9302165594141,14,14,1.0,1.0,1.0,0.9971916303237138,0.8294287115266992,0.9556499106336829
camera0_14_image000411.jpg,0.9687168745276846,14,14,1.0,1.0,1.0,1.0,0.8354524436711344,0.95844758678564
camera0_14_image000421.jpg,0.9497979884810454,14,14,1.0,1.0,1.0,1.0,0.8574681114661006,0.964007098855076
camera0_14_image000431.jpg,0.9607039638841424,14,14,1.0,1.0,1.0,0.9994900684999408,0.8551499422866078,0.9631899155521467
camera0_14_image000441.jpg,0.9370140051839447,14,14,1.0,1.0,1.0,0.9977169550293612,0.83363721128798,0.9569514470557652
camera0_14_image000451.jpg,0.9434135016268005,14,14,1.0,1.0,1.0,1.0,0.8342980118263049,0.9581560635925012
camera0_14_image000461.jpg,0.9326794079482724,14,14,1.0,1.0,1.0,1.0,0.8591078792339991,0.9644211816247473
camera0_14_image000471.jpg,0.9615213904850956,14,14,1.0,1.0,1.0,1.0,0.8422542031785446,0.9601652028228648
camera0_14_image000481.jpg,0.9476341612909098,14,14,1.0,1.0,1.0,0.998216806834282,0.8406653932007906,0.9589534458339641
camera0_14_image000491.jpg,0.9675747256905032,14,14,1.0,1.0,1.0,1.0,0.8575194190529805,0.9640200553164092
camera0_14_image000500.jpg,0.9774279235503726,14,14,1.0,1.0,1.0,1.0,0.8494828243331064,0.9619906122053299
camera0_15_image000012.jpg,0.9292715378645082,15,15,1.0,1.0,1.0,1.0,0.8740718280728719,0.9681999565840586
camera0_15_image000021.jpg,0.9504180439432238,15,15,1.0,1.0,1.0,1.0,0.8605357624551283,0.9647817581957395
camera0_15_image000022.jpg,0.9170403351990507,15,15,1.0,1.0,1.0,1.0,0.869366557225119,0.96701175687503
camera0_15_image000024.jpg,0.9547532852856843,15,15,1.0,1.0,1.0,1.0,0.8602985936024211,0.9647218670713185
camera0_15_image000035.jpg,0.914525716462345,15,15,1.0,1.0,1.0,0.9870770860036445,0.8456557520363192,0.955150127990626
camera0_15_image000041.jpg,0.8941637379731521,15,15,1.0,1.0,1.0,0.9962981551598444,0.8520560623641059,0.9609577630433904
camera0_15_image000047.jpg,0.8993020937188435,15,15,1.0,1.0,1.0,0.989143241316722,0.8253782709077743,0.9509687134540086
camera0_15_image000049.jpg,0.9010353115178407,15,15,1.0,1.0,1.0,0.9755163401404608,0.8096619594542082,0.9408059019462217
camera0_15_image000050.jpg,0.9537337662337663,15,15,1.0,1.0,1.0,0.9804842074535488,0.7917288706214535,0.9385354656661216
camera0_15_image000086.jpg,0.9060918163672654,15,15,1.0,1.0,1.0,1.0,0.821342727545533,0.9548845271579628
camera0_15_image000094.jpg,0.9659332509270705,15,15,1.0,1.0,1.0,1.0,0.8398298969422311,0.9595530042783412
camera0_15_image000129.jpg,0.9387031893496791,15,15,1.0,1.0,1.0,0.9751606939604288,0.7974990863908432,0.9375728119999028
camera0_15_image000130.jpg,0.9661595434509251,15,15,1.0,1.0,1.0,0.9878068444918762,0.8369710562199402,0.9532887313902316
camera0_15_image000132.jpg,0.9638664748441442,15,15,1.0,1.0,1.0,0.9675964961325751,0.7873363498329791,0.9315681926443471
camera0_15_image000136.jpg,0.9508856247974943,15,15,1.0,1.0,1.0,0.9780213380711557,0.8078570078900749,0.9414887415197362
camera0_15_image000141.jpg,0.979708042185372,15,15,1.0,1.0,1.0,0.946490799958918,0.7709493457807866,0.9178365620471816
camera0_15_image000144.jpg,0.9712208643735757,15,15,1.0,1.0,1.0,0.9682547137909973,0.7810920220411871,0.9302905320366117
camera0_15_image000145.jpg,0.9713925848507993,15,15,1.0,1.0,1.0,0.9584794838168272,0.7790179858725211,0.9253234991774774
camera0_15_image000153.jpg,0.979036206589375,15,15,1.0,1.0,1.0,0.9918071982361273,0.83226873709578,0.9539196196769719
camera0_15_image000165.jpg,0.91754799988346,15,15,1.0,1.0,1.0,1.0,0.8191828058169685,0.9543390923780223
camera0_15_image000181.jpg,0.9362242468493064,15,15,1.0,1.0,1.0,0.9222152997115677,0.7110779130444411,0.8916831950821371
camera0_15_image000191.jpg,0.9703961756366649,15,15,1.0,1.0,1.0,0.9187851386272151,0.711978841859875,0.8903515382295107
camera0_15_image000193.jpg,0.9752727272727273,15,15,1.0,1.0,1.0,0.8803371415491712,0.7113315386024985,0.8727117155027795
camera0_15_image000229.jpg,0.9751373985867574,15,15,0.31325709304578664,0.70323012063236,0.7808777294103694,0.8235276370959435,0.7149151561535706,0.7706305173113861
camera0_15_image000232.jpg,0.9654765254013317,15,15,1.0,1.0,0.9463094917349828,0.8960760501776701,0.7705838937472239,0.8826260925829583
camera0_15_image000257.jpg,0.9427688913403199,15,15,1.0,0.9927334350809675,0.9691772925860771,0.9296105509012912,0.7848988024560422,0.906350852454649
camera0_15_image000262.jpg,0.9333399359078658,15,15,1.0,1.0,0.9982561660512149,0.9465918360236791,0.7775427981340864,0.919151174854243
camera0_15_image000266.jpg,0.9301535155685035,15,15,1.0,1.0,1.0,0.9806453122316529,0.7900612916903613,0.9381875893200345
camera0_15_image000268.jpg,0.9536045189956257,15,15,1.0,1.0,1.0,0.9441226472782007,0.7688387663366537,0.9162271544033876
camera0_15_image000280.jpg,0.9714481972057337,15,15,1.0,1.0,1.0,0.9692318658307704,0.802969626689907,0.936259339693256
camera0_15_image000288.jpg,0.9758018784609139,15,15,1.0,1.0,1.0,0.9293957146888504,0.796708294531422,0.9165708537806446
camera0_15_image000301.jpg,0.9636947020034865,15,15,1.0,1.0,1.0,0.9542682298917007,0.7818565366173227,0.9241260985915112
camera0_15_image000307.jpg,0.9679893860812929,15,15,1.0,1.0,1.0,0.9976627974292394,0.8147095142437812,0.952147108488993
camera0_15_image000309.jpg,0.9479908642464567,15,15,1.0,1.0,1.0,0.9898322947147632,0.7996683690685276,0.9447895200896721
camera0_15_image000332.jpg,0.9142075725881246,15,15,1.0,1.0,1.0,0.9909730739433897,0.888447965794791,0.9677271461850738
camera0_15_image000360.jpg,0.7332764677818098,15,15,1.0,1.0,1.0,0.8730570888705456,0.8423986985138424,0.9025003683032384
camera0_15_image000362.jpg,0.7114076201995767,15,15,1.0,1.0,1.0,0.8493826439626961,0.8165756028093173,0.8852182732177198
camera0_15_image000365.jpg,0.7005178272126679,15,15,1.0,1.0,1.0,0.891129674161,0.8119848707276117,0.9030349202569221
camera0_15_image000370.jpg,0.6833832206769377,16,15,1.0,1.0,1.0,0.9053027382618386,0.8245212119936193,0.9126429648648811
camera0_15_image000374.jpg,0.5913512825710308,15,15,1.0,1.0,0.9898926058235822,0.7455864487273723,0.7027658658367124,0.8070012168654562
camera0_15_image000383.jpg,0.6524356980067286,15,15,1.0,1.0,1.0,0.961838897730329,0.8481695958546311,0.9443130332750564
camera0_15_image000409.jpg,0.47541618660077833,15,15,1.0,1.0,1.0,0.9122519796084306,0.7298239431541073,0.8918882592043642
camera0_15_image000450.jpg,0.4521847326621175,15,15,1.0,0.8472416199621146,0.8142653235803744,0.7595216408017379,0.724110245009734,0.7718665356738333
camera0_15_image000464.jpg,0.4277537999624695,15,15,1.0,1.0,0.9935592431666093,0.9151860880856962,0.8024773917225484,0.9101049669511995
camera0_15_image000465.jpg,0.4344806415716972,15,15,0.976823120380902,0.9877982478993756,0.9868465635662693,0.9431211383429988,0.811510306662138,0.9225353023084691
camera0_15_image000476.jpg,0.40818312422181785,15,15,0.7835622338722469,0.6305097528426263,0.7203758830506315,0.8584816687604918,0.7669497997576328,0.7921039981044291
camera0_15_image000479.jpg,0.3857431275176776,15,15,0.0,0.0,0.011571993902266,0.5438824445134232,0.6167911383625096,0.40560462954512905
camera0_15_image000483.jpg,0.38818959592459507,15,15,0.0,0.10842056817773753,0.28304930039038223,0.5938733035693236,0.6204657991014388,0.49588328741150456
camera0_15_image000484.jpg,0.41325668942750676,15,15,0.9833683559994867,0.6993485084529203,0.6384190793016904,0.6422511298908806,0.7419463227058166,0.6760423555258607
camera0_15_image000492.jpg,0.43352459502872753,15,15,1.0,0.6409015118996302,0.627428821530703,0.6918044932488916,0.6808494044337293,0.6783196221720454
camera0_16_image000001.jpg,0.3564362881575974,16,16,0.4259810736646026,0.6564005647163469,0.694879886779464,0.6283671676796563,0.5016968942785218,0.6086818893296796
camera0_16_image000011.jpg,0.4269706244516542,16,16,0.0,0.06224618658538259,0.12149999650589281,0.4607896044508072,0.5073268051325339,0.36800565747087355
camera0_16_image000021.jpg,0.49855017282169567,16,16,0.004555288196172806,0.4555204184701249,0.5969615466153869,0.5724672861615306,0.5654874003867948,0.559482829750433
camera0_16_image000031.jpg,0.40228179301779754,16,16,0.925893874312263,0.5286734290377135,0.591460545273492,0.7598620364654589,0.6940860973828104,0.6978244901359972
camera0_16_image000041.jpg,0.41834582897994954,16,16,0.0,0.2574167430240316,0.3987311394495995,0.4255583764078299,0.47928551753782456,0.41678879654567774
camera0_16_image000051.jpg,0.5591540759666841,16,16,1.0,0.8921682473321593,0.855505899320394,0.8163347743257682,0.7530215414891022,0.8164064972685929
camera0_16_image000061.jpg,0.6189496474212706,16,16,0.1848222484482217,0.2901785186254078,0.40343988543572024,0.5228423870729605,0.5421888054596343,0.4831865940180663
camera0_16_image000071.jpg,0.7175510204081633,16,16,0.9974506814974093,0.9955019465328219,0.9949820267231511,0.9209018905265176,0.8198678557835773,0.9171619918378399
camera0_16_image000081.jpg,0.8624752523057608,16,16,1.0,1.0,1.0,1.0,0.997441436062057,0.9993538979954689
camera0_16_image000091.jpg,0.8655611754913887,13,16,0.0,0.08656791714131948,0.1216059621897398,0.43977230789390553,0.5302538934909413,0.36537162594852896
camera0_16_image000101.jpg,nan,-1,16,nan,nan,nan,nan,nan,0.0
camera0_16_image000111.jpg,nan,-1,16,nan,nan,nan,nan,nan,0.0
camera0_16_image000121.jpg,0.7646496337097654,16,16,1.0,1.0,1.0,1.0,0.9999556794994662,0.9999888079544107
camera0_16_image000131.jpg,0.8286610282238905,16,16,1.0,1.0,1.0,0.984260462601572,0.951190715067711,0.9805200878157931
camera0_16_image000141.jpg,0.9133578822233176,16,16,1.0,1.0,1.0,0.9989136685012967,0.9531626664190708,0.9876786034650012
camera0_16_image000151.jpg,0.8833276586085574,16,16,1.0,1.0,1.0,1.0,0.9022438152663436,0.9753140947642281
camera0_16_image000161.jpg,0.8833078101071975,16,16,1.0,0.9836232240275488,0.8646666725686549,0.8753722869371275,0.8176103390858145,0.865791071012473
camera0_16_image000171.jpg,0.7823063550318717,16,16,1.0,1.0,1.0,0.8757552627037885,0.74996958157093,0.8803861248580176
camera0_16_image000181.jpg,0.9247455495736236,16,16,1.0,1.0,1.0,1.0,0.8948832444448042,0.9734553647587889
camera0_16_image000191.jpg,0.9267752169450406,16,16,1.0,1.0,1.0,1.0,0.9127664526775585,0.9779713264337269
camera0_16_image000201.jpg,0.9449443638122883,16,16,1.0,1.0,1.0,1.0,0.7979760984774957,0.9489838632518929
camera0_16_image000211.jpg,0.9498947869932902,16,16,1.0,1.0,1.0,1.0,0.9858956519106076,0.996438295937022
camera0_16_image000221.jpg,0.9488221668633364,16,16,1.0,1.0,1.0,0.992931235669135,0.8969687920889788,0.9707689435084399
camera0_16_image000231.jpg,0.9737208725357354,16,16,1.0,1.0,1.0,1.0,0.9728041875062208,0.993132370582379
camera0_16_image000241.jpg,0.9440518889199115,16,16,1.0,1.0,1.0,1.0,0.9845351032176312,0.9960947230347553
camera0_16_image000251.jpg,0.9765625,16,16,1.0,1.0,1.0,0.9987045680775687,0.8804862398534673,0.9692309248467402
camera0_16_image000261.jpg,0.9832454179704962,16,16,1.0,1.0,1.0,1.0,0.999717641722711,0.999928697404725
camera0_16_image000271.jpg,0.9421835970024979,16,16,1.0,1.0,1.0,1.0,0.9827409326891231,0.9956416496689705
camera0_16_image000281.jpg,0.9233812949640288,16,16,1.0,1.0,1.0,1.0,0.9838900158252436,0.9959318221780918
camera0_16_image000291.jpg,0.9444251073210349,16,16,1.0,1.0,1.0,1.0,0.9852216086367656,0.9962680829890822
camera0_16_image000301.jpg,0.9127301234068379,16,16,0.5696176626676178,0.49191758858792234,0.38582036603100744,0.32783758761616677,0.28230216350503506,0.3418592751518377
camera0_16_image000321.jpg,0.9239151213917033,16,16,1.0,1.0,1.0,1.0,0.9999999263607087,0.9999999814042194
camera0_16_image000331.jpg,0.943939393939394,16,16,1.0,1.0,1.0,1.0,0.9802708016334066,0.9950178792003552
camera0_16_image000341.jpg,0.9511971658929881,16,16,1.0,1.0,1.0,1.0,0.985403976238963,0.9963141354138796
camera0_16_image000351.jpg,0.9484329329436112,16,16,1.0,1.0,1.0,1.0,0.9971465825109217,0.9992794400280105
camera0_16_image000361.jpg,0.9814814814814815,16,16,1.0,1.0,1.0,1.0,0.9197881187627026,0.9797444744350259
camera0_16_image000371.jpg,0.9486629924474382,16,16,1.0,1.0,1.0,1.0,0.9997923925200416,0.9999475738686974
camera0_16_image000381.jpg,0.9552420582563687,16,16,1.0,1.0,1.0,1.0,0.9891568664557715,0.9972618349635787
camera0_16_image000391.jpg,0.9411621242607158,16,16,1.0,1.0,1.0,1.0,0.9517007023299145,0.9878032076590693
camera0_16_image000401.jpg,0.9672187478523813,16,16,1.0,1.0,1.0,1.0,0.9367883588577203,0.9840374643580102
camera0_16_image000411.jpg,0.901553522025963,16,16,1.0,1.0,1.0,1.0,0.9808733794045531,0.9951700453041801
camera0_16_image000421.jpg,0.889180082366155,16,16,1.0,1.0,1.0,1.0,0.9429445882886694,0.985592067749664
camera0_16_image000431.jpg,0.9733333333333334,16,16,1.0,1.0,1.0,1.0,0.9792375658041192,0.9947569610616463
camera0_16_image000441.jpg,0.9387132122730119,16,16,1.0,1.0,1.0,1.0,0.8423124343546601,0.9601799076653181
camera0_16_image000451.jpg,0.8977695167286245,16,16,1.0,1.0,1.0,1.0,0.9494866505051129,0.9872441036629074
camera0_16_image000461.jpg,0.9323654136419176,16,16,1.0,1.0,1.0,1.0,0.9718761452930326,0.9928980164881396
camera0_16_image000471.jpg,0.9442754781174287,16,16,1.0,1.0,1.0,1.0,0.9640582129412584,0.9909237911467824
camera0_16_image000481.jpg,0.9769790226603354,16,16,1.0,1.0,1.0,1.0,1.0000000856025792,1.000000021616813
camera0_16_image000491.jpg,nan,-1,16,nan,nan,nan,nan,nan,0.0
camera0_16_image000500.jpg,0.9395010705571877,16,16,1.0,1.0,1.0,1.0,0.8289933154317337,0.9568164937958924
camera0_17_image000001.jpg,0.9221409733876769,17,17,1.0,1.0,1.0,1.0,0.9072439444506448,0.9765767536491528
camera0_17_image000011.jpg,0.9181271521817341,17,17,1.0,1.0,1.0,1.0,0.9372913405028613,0.984164479924965
camera0_17_image000021.jpg,0.9764353293765059,17,17,1.0,1.0,1.0,1.0,0.9628599548496305,0.9906212007196036
camera0_17_image000031.jpg,0.9753965826159158,17,17,1.0,1.0,1.0,1.0,0.927943593437669,0.981803937736785
camera0_17_image000041.jpg,0.9580293977493494,17,17,1.0,1.0,1.0,1.0,0.9416542073430645,0.9852662139755213
camera0_17_image000051.jpg,0.9263668116045335,17,17,1.0,1.0,1.0,1.0,0.9768583481678101,0.9941561485272248
camera0_17_image000061.jpg,0.9422197154853669,17,17,1.0,1.0,1.0,1.0,0.9640432668683964,0.9909200168859587
camera0_17_image000071.jpg,0.9347326613787769,17,17,1.0,1.0,1.0,1.0,0.9805955799955914,0.9950998939382806
camera0_17_image000081.jpg,0.9714854937118665,9,17,0.0,0.0,0.0,0.03723232621039205,0.04554415954715611,0.028424835031783283
camera0_17_image000091.jpg,0.8766663658662641,17,17,1.0,1.0,1.0,1.0,0.850615070829438,0.9622765330377369
camera0_17_image000101.jpg,0.955771492471128,17,17,1.0,1.0,1.0,1.0,0.8266763893090912,0.9562314114416897
camera0_17_image000111.jpg,0.9620366588043063,17,17,1.0,1.0,1.0,1.0,0.8106230067499522,0.9521775269570586
camera0_17_image000121.jpg,0.9391304347826087,17,17,1.0,1.0,1.0,1.0,0.7831226804391269,0.9452330001108906
camera0_17_image000131.jpg,0.9795881593304836,17,17,1.0,1.0,1.0,1.0,0.79150032194389,0.9473485661474469
camera0_17_image000141.jpg,0.9320283409441362,17,17,1.0,0.9368296161058045,0.6438513465920352,0.2711014649529454,0.2451317159699617,0.39424492316089393
camera0_17_image000151.jpg,0.9800289768415242,17,17,1.0,1.0,1.0,1.0,0.7880610642412438,0.9464800667275868
camera0_17_image000161.jpg,0.9342864927280512,17,17,1.0,1.0,1.0,1.0,0.7615211719606662,0.9397780737274409
camera0_17_image000171.jpg,0.9498229926704007,17,17,1.0,1.0,1.0,0.986771852236701,0.691758822126606,0.9161485242809767
camera0_17_image000181.jpg,0.9348653249223992,17,17,1.0,0.9146649664047196,0.8494723614278984,0.8033893060984251,0.5436360635720536,0.7572983923704991
camera0_17_image000191.jpg,0.9546591619762351,9,17,0.0,0.0,0.0,0.008833893006683132,0.022204809419552662,0.00962268101807634
camera0_17_image000201.jpg,0.9427736006683375,17,17,1.0,1.0,1.0,0.9884162116969847,0.729377929391179,0.9263957349610483
camera0_17_image000211.jpg,0.9213132747371447,17,17,1.0,1.0,1.0,0.9842619083662885,0.7896471934117261,0.9397269263815772
camera0_17_image000221.jpg,0.9144240353125445,17,17,1.0,1.0,1.0,0.9515336669756833,0.6975831465250705,0.9016019563336617
camera0_17_image000231.jpg,0.9579288025889967,17,17,1.0,1.0,1.0,1.0,0.7494665338647686,0.9367339731981739
camera0_17_image000241.jpg,0.9382980623269935,17,17,1.0,1.0,1.0,0.9898693176603276,0.6959003864841354,0.9186023126951326
camera0_17_image000251.jpg,0.9014868568669497,9,17,1.0,0.7457302133908474,0.4682764722460807,0.15921987445375127,0.1461702369794787,0.2698096652596102
camera0_17_image000261.jpg,0.9726680172219748,17,17,1.0,1.0,1.0,0.9899617492422317,0.7606141184929679,0.9349861785679255
camera0_17_image000271.jpg,0.9582995158265931,17,17,1.0,1.0,1.0,1.0,0.778609678058529,0.944093353045083
camera0_17_image000281.jpg,0.929367420517863,17,17,1.0,1.0,1.0,1.0,0.6990034939085541,0.923990781290039
camera0_17_image000291.jpg,0.9554327603920806,17,17,1.0,1.0,1.0,0.8692741002786715,0.5386840005888472,0.8240851972450646
camera0_17_image000301.jpg,0.9193718196174767,9,17,0.0,0.0,0.0,0.007343332008845385,0.022591439551395295,0.009042787163463885
camera0_17_image000321.jpg,0.9297289029251131,17,17,1.0,1.0,1.0,0.9681839441638964,0.7504861363765696,0.9225296050180766
camera0_17_image000331.jpg,0.9511564530780519,17,17,1.0,1.0,0.9905710756507004,0.9581137696511778,0.6487342622113366,0.890114397896234
camera0_17_image000341.jpg,0.8626793512164691,17,17,1.0,1.0,1.0,1.0,0.7137408298796046,0.9277123307776779
camera0_17_image000351.jpg,0.9082953387778279,17,17,1.0,1.0,1.0,0.9373894987102233,0.6727244830136809,0.8888953486596168
camera0_17_image000361.jpg,0.9548864107008637,9,17,0.0929866596666015,0.06269162102843692,0.05470756609003485,0.07005762819352446,0.11554698179614616,0.07818458247069907
camera0_17_image000371.jpg,0.9521234078334078,17,17,1.0,1.0,1.0,1.0,0.810567496439702,0.9521635092019449
camera0_17_image000381.jpg,0.94844164719719,17,17,1.0,1.0,1.0,1.0,0.7812822319165267,0.9447682403829614
camera0_17_image000391.jpg,0.9501997775672447,17,17,1.0,1.0,1.0,0.9854638849443823,0.6653562877654686,0.9088866870367063
camera0_17_image000401.jpg,0.9433314709873094,17,17,1.0,1.0,1.0,0.9874042564512379,0.6332919979555246,0.901671631203978
camera0_17_image000411.jpg,0.9507884455123001,9,17,0.0,0.01797502545490624,0.018475892199879954,0.008729039372149066,0.015358874804559048,0.012862361928333952
camera0_17_image000421.jpg,0.9181777974347634,17,17,1.0,1.0,1.0,0.9371105509231323,0.6513923820270647,0.8833816600223997
camera0_17_image000431.jpg,0.9464896591244552,17,17,1.0,1.0,1.0,0.958019013707361,0.7223967622771672,0.9108159057955598
camera0_17_image000441.jpg,0.9398065008530124,17,17,1.0,1.0,1.0,0.9451739068843286,0.6728756341332386,0.8924718854861188
camera0_17_image000451.jpg,0.9326833797585887,17,17,1.0,1.0,1.0,1.0,0.6833503547725308,0.9200379683769018
camera0_17_image000461.jpg,0.8667739476581688,17,17,1.0,1.0,1.0,1.0,0.829009546159841,0.9568205924646063
camera0_17_image000471.jpg,0.7690446245204018,17,17,1.0,1.0,1.0,1.0,0.7945286602110113,0.9481132980330836
camera0_17_image000481.jpg,0.8238095238095238,17,17,1.0,1.0,1.0,1.0,0.8121091034606092,0.9525528039041943
camera0_17_image000491.jpg,0.7222222222222222,17,17,1.0,1.0,1.0,0.9964111247432172,0.733739803171929,0.9311312696236667
camera0_17_image000500.jpg,0.8342616920651603,17,17,1.0,1.0,1.0,0.9976648547144371,0.6600745328606291,0.91309880589561
camera0_18_image000001.jpg,0.9343427682080773,18,18,1.0,1.0,1.0,0.99969283388992,0.8102618228787918,0.9519466979496585
camera0_18_image000011.jpg,0.8956039115496433,18,18,1.0,1.0,1.0,0.9934274969988267,0.7986187580717727,0.9461586496640557
camera0_18_image000021.jpg,0.9448430198117554,18,18,1.0,1.0,1.0,1.0,0.8252457241571185,0.9558701323629087
camera0_18_image000031.jpg,0.9406597774244833,18,18,1.0,1.0,1.0,1.0,0.8253198647322031,0.9558888547303543
camera0_18_image000041.jpg,0.9100207767300623,18,18,1.0,1.0,1.0,0.9974967711165103,0.7910776072612146,0.9461039887047811
camera0_18_image000051.jpg,0.8392265193370165,18,18,1.0,1.0,1.0,1.0,0.8205276996455844,0.9546787120317132
camera0_18_image000061.jpg,0.9225516104555326,18,18,1.0,1.0,1.0,1.0,0.8255913779123016,0.9559574186647226
camera0_18_image000071.jpg,0.9047612739123523,18,18,1.0,1.0,1.0,1.0,0.8014821461752369,0.9498692288321305
camera0_18_image000081.jpg,0.9085705283058503,18,18,1.0,1.0,1.0,1.0,0.8266206247056976,0.9562173294711357
camera0_18_image000091.jpg,0.913937668090492,18,18,1.0,1.0,1.0,1.0,0.8096155465381986,0.9519231178126765
camera0_18_image000101.jpg,0.9174551046472229,18,18,1.0,1.0,1.0,1.0,0.8243729159845826,0.955649726258733
camera0_18_image000111.jpg,0.9501851501473092,18,18,1.0,1.0,1.0,1.0,0.8251764791488378,0.9558526462497066
camera0_18_image000121.jpg,0.8959325995659042,18,18,1.0,1.0,1.0,0.9972968725893366,0.7945896472864562,0.946900004532137
camera0_18_image000131.jpg,0.9224442466898579,18,18,1.0,1.0,1.0,1.0,0.8091314620995279,0.9518008742675576
camera0_18_image000141.jpg,0.8435435040147427,18,18,1.0,1.0,1.0,0.953626646856843,0.7608541980158352,0.9185308490803415
camera0_18_image000151.jpg,0.9398539559188048,18,18,1.0,1.0,1.0,0.9992836670183954,0.80332985445635,0.9500102159316823
camera0_18_image000161.jpg,0.8891661547911548,18,18,1.0,1.0,1.0,1.0,0.8137699002602411,0.9529721970354145
camera0_18_image000171.jpg,0.9248926748012621,18,18,1.0,1.0,1.0,1.0,0.8167840197144044,0.9537333383117184
camera0_18_image000181.jpg,0.9612764333987356,18,18,1.0,1.0,1.0,1.0,0.8126893152195772,0.9526993220251457
camera0_18_image000191.jpg,0.8907851605182372,18,18,1.0,1.0,1.0,1.0,0.817182201070289,0.9538338891591639
camera0_18_image000201.jpg,0.9322637199171226,18,18,1.0,1.0,1.0,0.9861375690354399,0.7911933631061027,0.9409699463055289
camera0_18_image000211.jpg,0.9110696012344677,18,18,1.0,1.0,1.0,0.9684846773410378,0.7711026280754949,0.9278724866892331
camera0_18_image000221.jpg,0.9141039236479321,18,18,1.0,1.0,1.0,1.0,0.8155726227845366,0.9534274299960951
camera0_18_image000231.jpg,0.9150099212699225,18,18,1.0,1.0,1.0,0.9807008840572364,0.7943447416448837,0.9392945285221993
camera0_18_image000241.jpg,0.9399622505120276,18,18,1.0,1.0,1.0,1.0,0.8070030517695945,0.9512633969115138
camera0_18_image000251.jpg,0.9077009736863282,18,18,1.0,1.0,1.0,1.0,0.8084043614088648,0.9516172629820366
camera0_18_image000261.jpg,0.9568056919850266,18,18,1.0,1.0,1.0,1.0,0.8170890727613267,0.953810371909426
camera0_18_image000271.jpg,0.9095094250023085,18,18,1.0,1.0,1.0,0.9824050268691296,0.7838412890069079,0.9374167518614498
camera0_18_image000281.jpg,0.9239460279614176,18,18,1.0,1.0,1.0,1.0,0.8181553677680574,0.954079638325267
camera0_18_image000291.jpg,0.9180760197856122,18,18,1.0,1.0,1.0,0.9993940354698558,0.8140311235437045,0.9527627240882437
camera0_18_image000301.jpg,0.9261949265687583,18,18,1.0,1.0,1.0,1.0,0.8067572403110894,0.9512013233108811
camera0_18_image000321.jpg,0.9390815370196813,18,18,1.0,1.0,1.0,0.9978078941841967,0.8186714528939621,0.9532135511175547
camera0_18_image000331.jpg,0.9412413945338907,18,18,1.0,1.0,1.0,1.0,0.8065188181644568,0.9511411156980951
camera0_18_image000341.jpg,0.8904804857362107,18,18,1.0,1.0,1.0,1.0,0.8091119846707636,0.9517959557249404
camera0_18_image000351.jpg,0.9280399762571954,18,18,1.0,1.0,1.0,0.9845516403959578,0.8009529155533601,0.9427136030974961
camera0_18_image000361.jpg,0.905361125643638,18,18,1.0,1.0,1.0,1.0,0.8043252102468772,0.950587174304767
